9160_0:002079	9160_0	XP_039570675.1	120504861				lysosomal thioesterase PPT2
7009_0:0027f0	7009_0	XP_046999660.1	124615676				lysosomal thioesterase PPT2 homolog
186990_0:003bd8	186990_0	XP_019482267.1	PPT2				lysosomal thioesterase PPT2 isoform X1
113540_0:00528a	113540_0	XP_018600077.1	wu:fb55g09	A0A0P7XI83			A0A0P7XI83_SCLFO
103944_0:00375d	103944_0	XP_015679603.1	PPT2				lysosomal thioesterase PPT2
9544_0:00129f	9544_0	XP_014991528.1	PPT2	A0A5F8APR1			PPT2
8084_0:003509	8084_0	XP_032437243.1	ppt2b				lysosomal thioesterase PPT2
9974_0:004ef1	9974_0	XP_036860981.1	PPT2				lysosomal thioesterase PPT2 isoform X1
8208_0:0032ce	8208_0	XP_010779078.1	LOC104953772	A0A6I9NW63			LOC104953772
299321_0:0051ff	299321_0	XP_028819911.1	ppt2b				lysosomal thioesterase PPT2
8167_0:00195f	8167_0	XP_028436462.1	LOC114557262	A0A484D814			A0A484D814_PERFV
6526_0:003ec3	6526_0	XP_013087438.1	106071802	A0A2C9LHD1			106071802
310571_0:001ed7	310571_0	XP_033481556.1	wu:fb55g09				coiled-coil domain-containing glutamate-rich protein 1
8218_0:0052c4	8218_0	XP_034058216.1	wu:fb55g09	A0A6P8TME7			wu:fb55g09
63155_0:003cac	63155_0	XP_030606080.1	LOC115794616				lysosomal thioesterase PPT2-A-like
597456_0:000f1c	597456_0	XP_017788933.1	LOC108571415				lysosomal thioesterase PPT2 homolog
30732_0:003810	30732_0	XP_024114004.2	LOC112136510				lysosomal thioesterase PPT2-A
9785_0:004b14	9785_0	XP_023397127.1	PPT2				lysosomal thioesterase PPT2 isoform X3
1841481_0:0034e0	1841481_0	XP_023271928.1	wu:fb55g09				uncharacterized protein LOC111662334
5762_0:0038b0	5762_0	XP_002669168.1	NAEGRDRAFT_75947	D2W3H6			D2W3H6_NAEGR
74940_0:001041	74940_0	XP_024253198.1	LOC112230974				lysosomal thioesterase PPT2-A-like
42434_0:001552	42434_0	XP_039434704.1	120416875				lysosomal thioesterase PPT2 homolog
194408_0:00517e	194408_0	XP_029441754.1	LOC115081436				LOW QUALITY PROTEIN: lysosomal thioesterase PPT2-A-like
7913_0:00559c	7913_0	XP_041081840.1	121298708				lysosomal thioesterase PPT2-A-like
7004_0:00057c	7004_0	JAMg_model_1340.2	JAMg_model_1340.2				
9731_0:0045e1	9731_0	XP_030706475.1	PPT2				lysosomal thioesterase PPT2 isoform X1
48498_0:0034a7	48498_0	XP_020616717.1	LOC110054702				lysosomal thioesterase PPT2-A-like
286419_0:002935	286419_0	XP_035555078.1	CCER1				coiled-coil domain-containing glutamate-rich protein 1
684658_0:00198c	684658_0	XP_044009415.1	122853179				lysosomal thioesterase PPT2 homolog
9715_0:003b34	9715_0	XP_034843174.1	CCER1				coiled-coil domain-containing glutamate-rich protein 1
104421_0:00041b	104421_0	XP_011265999.1	LOC105257229				lysosomal thioesterase PPT2 homolog isoform X1
77115_0:000b6e	77115_0	XP_038132966.1	119778014				lysosomal thioesterase PPT2
38674_0:0044a8	38674_0	XP_036025478.1	118570875				coiled-coil domain-containing glutamate-rich protein 1
9601_0:001aa2	9601_0	XP_002816735.1	PPT2	H2PIN0			PPT2
205130_0:00272d	205130_0	XP_026155631.1	ppt2b	A0A3Q3KRC2			A0A3Q3KRC2_9TELE
69319_0:0013bd	69319_0	XP_008543172.1	LOC103568200				lysosomal thioesterase PPT2 homolog
127582_0:0048cb	127582_0	XP_023581318.1	LOC101353469	A0A2Y9QQ24			LOC101353469
9689_0:001fba	9689_0	XP_042803277.1	122224900				coiled-coil domain-containing glutamate-rich protein 1
246437_0:0025c0	246437_0	XP_014445725.1	CCER1				LOW QUALITY PROTEIN: coiled-coil domain-containing glutamate-rich protein 1
37293_0:002aa8	37293_0	XP_012324890.1	CCER1				coiled-coil domain-containing glutamate-rich protein 1
27622_0:000761	27622_0	XP_036106578.1	118623188				coiled-coil domain-containing glutamate-rich protein 1
75038_0:000959	75038_0	XP_046236550.1	124054501				coiled-coil domain-containing glutamate-rich protein 1
30732_0:001e7f	30732_0	XP_024131612.1	LOC112148603				lysosomal thioesterase PPT2-like
80972_0:00444f	80972_0	XP_023148537.1	ppt2	A0A3Q1BAC8			A0A3Q1BAC8_AMPOC
473952_0:000fe7	473952_0	XP_034178637.1	LOC117603510				lysosomal thioesterase PPT2 homolog isoform X1
7038_0:000b33	7038_0	XP_018896973.1	LOC109030455				lysosomal thioesterase PPT2 homolog
230844_0:004aa4	230844_0	XP_015844487.1	Ppt2	A0A6J0CN17			Ppt2
48701_0:0033ca	48701_0	XP_014859684.1	ppt2b	A0A3B3WMQ9			A0A3B3WMQ9_9TELE
1574408_0:004448	1574408_0	XP_043303412.1	122427772				coiled-coil domain-containing glutamate-rich protein 1
7574_0:000507	7574_0	XP_013420236.1	LOC106180707	A0A1S3KDA1			LOC106180707
109905_0:003d42	109905_0	XP_041811193.1	121619506				lysosomal thioesterase PPT2
9704_0:002578	9704_0	XP_027457344.1	PPT2	A0A6J2DM76			PPT2
147949_0:00431c	147949_0	XP_045885209.1	123956808				uncharacterized protein wu:fb55g09
8208_0:005740	8208_0	XP_010792034.1	LOC104964847	A0A6I9PLU5			LOC104964847
64176_0:000f3b	64176_0	XP_028575766.1	PPT2				lysosomal thioesterase PPT2 isoform X1
9565_0:002c6c	9565_0	XP_025258672.1	CCER1				coiled-coil domain-containing glutamate-rich protein 1
30464_0:003750	30464_0	XP_025907773.1	PPT2				lysosomal thioesterase PPT2
9915_0:000dad	9915_0	XP_019815567.1	CCER1	A0A6P5BM71			CCER1
44394_0:002954	44394_0	XP_014127434.1	LOC106629805				uncharacterized protein LOC106629805
215358_0:0031c1	215358_0	XP_010749120.2	LOC104935034				lysosomal thioesterase PPT2-A-like
361077_1:001133	361077_1	KYQ93472.1	DLAC_06165	A0A151ZHL7			A0A151ZHL7_9MYCE
378071_0:002367	378071_0	XP_048403689.1	125460343				uncharacterized protein wu:fb55g09
310571_0:00385e	310571_0	XP_033496159.1	LOC117265658				lysosomal thioesterase PPT2-like isoform X1
7515_0:0020db	7515_0	XP_026468657.1	LOC113372532				lysosomal thioesterase PPT2 homolog
9541_0:0011e5	9541_0	XP_005553466.1	PPT2	A0A2K5UI31			PPT2
29159_0:005020	29159_0	XP_011423065.2	LOC105325272				lysosomal thioesterase PPT2-A
32264_0:002b26	32264_0	XP_015793432.1	LOC107369976				palmitoyl-protein thioesterase 1-like
7396_0:002a29	7396_0	XP_037897392.1	119642335				lysosomal thioesterase PPT2 homolog isoform X1
50954_0:0020b3	50954_0	XP_037371133.1	119248270				coiled-coil domain-containing glutamate-rich protein 1
1676925_0:004c3f	1676925_0	XP_023655319.1	wu:fb55g09				uncharacterized protein LOC111837471
481459_0:004348	481459_0	XP_040060677.1	120835646				coiled-coil domain-containing glutamate-rich protein 1
348837_1:001fb8	348837_1	EST41431.1	SS50377_19148	V6LCM8			V6LCM8_9EUKA
46844_0:00225c	46844_0	XP_045353758.1	123608185				lysosomal thioesterase PPT2
8167_0:000d6c	8167_0	XP_028430920.1	wu:fb55g09				uncharacterized protein LOC114553775
5763_0:0012ec	5763_0	XP_044568935.1	FDP41_007399	A0A6A5CB19			A0A6A5CB19_NAEFO
72105_0:002b59	72105_0	XP_037641082.1	119497208				lysosomal thioesterase PPT2-A-like
9545_0:0023b8	9545_0	XP_011767076.1	PPT2	A0A2K6DBB9			PPT2
8175_0:004440	8175_0	XP_030248562.1	LOC115566741	A0A671VE54			LOC115566741
8218_0:000cbd	8218_0	XP_034067264.1	LOC117543235	A0A6P8TSQ8			LOC117543235
143292_0:004499	143292_0	XP_036747054.1	118915378				LOW QUALITY PROTEIN: coiled-coil domain-containing glutamate-rich protein 1
41139_0:001756	41139_0	XP_044751537.1	123311566				lysosomal thioesterase PPT2 homolog
52670_0:002782	52670_0	XP_013870778.1	LOC106522344	A0A2I4BSU2			LOC106522344
28612_0:00263b	28612_0	XP_017478630.1	LOC108368299				lysosomal thioesterase PPT2 homolog
29159_0:004c77	29159_0	XP_034303776.1	LOC105340064				lysosomal thioesterase PPT2-A isoform X1
7038_0:000b51	7038_0	XP_018896937.1	LOC109030441				lysosomal thioesterase PPT2 homolog
90988_0:0014d3	90988_0	XP_039525295.1	120477678				lysosomal thioesterase PPT2
7238_0:000092	7238_0	XP_002036659.1	Dsec\\GM18996	B4HX37			Dsec\\GM18996
586833_0:003c5d	586833_0	XP_029928321.1	LOC115373860				lysosomal thioesterase PPT2-like
75352_0:000af1	75352_0	XP_048038627.1	125263618				uncharacterized protein wu:fb55g09
9720_0:004aa0	9720_0	XP_032254321.1	PPT2				lysosomal thioesterase PPT2 isoform X1
8040_0:007e23	8040_0	XP_038832598.1	120031094				lysosomal thioesterase PPT2-A-like
460826_0:0004ff	460826_0	XP_034951306.1	LOC118074302				lysosomal thioesterase PPT2 homolog
7070_0:00306d	7070_0	XP_971315.1	LOC659956				lysosomal thioesterase PPT2 homolog
1437191_0:002474	1437191_0	XP_029052176.2	LOC114880388				lysosomal thioesterase PPT2 homolog isoform X1
181472_0:00523a	181472_0	XP_029938106.1	ppt2	A0A672IW25			ppt2
42526_0:000894	42526_0	XP_036411694.1	118796730				lysosomal thioesterase PPT2
9160_0:000c7b	9160_0	XP_039556955.1	120498373				uncharacterized protein LOC120498373
42514_0:002b31	42514_0	XP_017567437.1	ppt2b	A0A3B4C935			A0A3B4C935_PYGNA
43041_0:00271e	43041_0	ACHR009538	ACHR009538	A0A182KFK0			A0A182KFK0_9DIPT
54969_0:00071d	54969_0	Pn.01822	Pn.01822				
1234273_0:002cc8	1234273_0	XP_027002108.1	ppt2a.2				lysosomal thioesterase PPT2-A-like isoform X1
7243_0:000566	7243_0	XP_043661796.1	122625808				lysosomal thioesterase PPT2 homolog
52612_0:0010a0	52612_0	CSPLE_04373	CSPLE_04373				
37623_0:003120	37623_0	XP_048777991.1	125681806				lysosomal thioesterase PPT2-A-like isoform X1
8078_0:000ac0	8078_0	XP_035991400.1	118562704				lysosomal thioesterase PPT2-A-like
9995_0:0035ea	9995_0	XP_046275211.1	124075699				coiled-coil domain-containing glutamate-rich protein 1
343691_0:00199b	343691_0	XP_037910635.1	119651231				lysosomal thioesterase PPT2 homolog
1049336_0:002115	1049336_0	EDAN008470	EDAN008470	A0A6L5CMP6			A0A6L5CMP6_9INSE
278164_0:00344e	278164_0	XP_048117247.1	125306115				lysosomal thioesterase PPT2-A-like
34886_0:002f29	34886_0	XP_027976335.1	PPT2				lysosomal thioesterase PPT2 isoform X1
134920_0:00268a	134920_0	XP_037330673.1	119219518				lysosomal thioesterase PPT2
32536_0:001e5b	32536_0	XP_026926915.1	CCER1	A0A6J2AEW4			CCER1
471704_0:002fd3	471704_0	XP_018376669.1	LOC108769941				lysosomal thioesterase PPT2 homolog
310915_0:0030a6	310915_0	XP_026790737.2	LOC113539261				lysosomal thioesterase PPT2-like
10020_0:00458d	10020_0	XP_012890458.1	Ppt2	A0A1S3GNK8			Ppt2
51338_0:002467	51338_0	XP_020025308.1	Ppt2				lysosomal thioesterase PPT2
36723_0:001c9a	36723_0	XP_032202681.1	CCER1				coiled-coil domain-containing glutamate-rich protein 1
8010_0:000412	8010_0	XP_010873209.1	wu:fb55g09	A0A3P8YFE4			A0A3P8YFE4_ESOLU
219809_0:000a75	219809_0	XP_020279575.1	LOC109852647				lysosomal thioesterase PPT2 homolog isoform X1
6973_0:0033ca	6973_0	BGER013259	BGER013259				
9798_0:001e95	9798_0	XP_008523922.1	CCER1				coiled-coil domain-containing glutamate-rich protein 1
34884_0:002051	34884_0	XP_025737170.1	CCER1	A0A3Q7PU90			CCER1
6454_0:00720f	6454_0	XP_046370331.2	124144804				lysosomal thioesterase PPT2-A-like
7263_0:000bbf	7263_0	XP_017859399.1	LOC108611339				lysosomal thioesterase PPT2 homolog isoform X1
461836_0:00021d	461836_0	XP_013762874.1	AMSG_11603	A0A0L0D8N3			A0A0L0D8N3_THETB
9708_0:004509	9708_0	XP_004415617.1	CCER1	A0A2U3X108			CCER1
205130_0:0038c1	205130_0	XP_026172515.1	LOC113136173	A0A3Q3LZK4			A0A3Q3LZK4_9TELE
105023_0:0017c2	105023_0	XP_015805163.1	LOC107379079				lysosomal thioesterase PPT2-like
9447_0:000aea	9447_0	XP_045397713.1	123631776				lysosomal thioesterase PPT2
30195_0:001f2f	30195_0	XP_003400099.1	LOC100643780	A0A6P3DJB7			LOC100643780
7048_0:00001e	7048_0	XP_030749830.1	LOC115877676	A0A6J2XFU6			LOC115877676
37003_0:000dc6	37003_0	XP_017260334.1	wu:fb55g09				coiled-coil domain-containing glutamate-rich protein 1-like
8005_0:003b22	8005_0	XP_026880276.2	ppt2a.2				lysosomal thioesterase PPT2
433405_0:0001fe	433405_0	XP_031706253.1	wu:fb55g09				coiled-coil domain-containing glutamate-rich protein 1-like
9402_0:0002cc	9402_0	XP_024901576.1	PPT2	L5L6M1			L5L6M1_PTEAL
7604_0:00349a	7604_0	XP_033642807.1	LOC117302927				lysosomal thioesterase PPT2-A-like isoform X1
59916_0:0035ec	59916_0	XP_039969515.1	120781377				lysosomal thioesterase PPT2 homolog isoform X1
7957_0:0092cd	7957_0	XP_026091372.1	LOC113064708	A0A6P6M576			LOC113064708
56086_0:001348	56086_0	GBUE004937	GBUE004937				
51337_0:002ca2	51337_0	XP_045013074.1	Prrt1				lysosomal thioesterase PPT2 isoform X1
66420_0:0039d7	66420_0	XP_013181456.1	LOC106127769				lysosomal thioesterase PPT2-A
7962_0:00845b	7962_0	XP_042595783.1	ppt2a.2				lysosomal thioesterase PPT2-like
126957_0:002e60	126957_0	SMAR010519	SMAR010519	T1J9W8			T1J9W8_STRMM
8049_0:002eba	8049_0	XP_030225931.1	LOC115553640				lysosomal thioesterase PPT2-like
51637_0:001e4e	51637_0	XP_044548377.1	C9374_005278				uncharacterized protein
90988_0:003e1d	90988_0	XP_039547004.1	120492812				coiled-coil domain-containing glutamate-rich protein 1
64791_0:001735	64791_0	XP_018306942.1	LOC108724809	A0A151WYL2			A0A151WYL2_9HYME
28829_0:004d63	28829_0	XP_043909416.1	122786936				lysosomal thioesterase PPT2
396416_0:001eee	396416_0	XP_043598046.1	122574467				lysosomal thioesterase PPT2 homolog
7282_0:00210e	7282_0	XP_022225401.1	LOC111076086	A0A6P5VLH0			LOC111076086
30732_0:000dfb	30732_0	XP_036067992.1	118598802	A0A3B3D131			A0A3B3D131_ORYME
9793_0:0006db	9793_0	XP_014696755.2	CCER1				coiled-coil domain-containing glutamate-rich protein 1
9103_0:004008	9103_0	XP_010725074.1	PPT2				lysosomal thioesterase PPT2
7539_0:000c3e	7539_0	XP_023013011.1	LOC111503045				lysosomal thioesterase PPT2 homolog isoform X1
56716_0:003592	56716_0	XP_029307228.1	LOC115021168	A0A6J2R8W1			LOC115021168
9685_0:001934	9685_0	XP_019685955.1	PPT2	A0A5F5XW18			PPT2
160734_0:0055bf	160734_0	XP_042371225.1	121965129				lysosomal thioesterase PPT2-A-like
32473_0:004819	32473_0	XP_027857770.1	wu:fb55g09				uncharacterized protein LOC114135056
6579_0:00075e	6579_0	XP_033732770.1	LOC117322119				lysosomal thioesterase PPT2-A-like isoform X1
9417_0:0019cf	9417_0	XP_037003371.1	119050950				LOW QUALITY PROTEIN: coiled-coil domain-containing glutamate-rich protein 1
59916_0:0035be	59916_0	XP_039969539.1	120781396				lysosomal thioesterase PPT2 homolog
42100_0:00256d	42100_0	XP_032500241.1	CCER1				coiled-coil domain-containing glutamate-rich protein 1
8175_0:000c46	8175_0	XP_030268582.1	rps5	A0A671WZ20			rps5
10041_0:004bee	10041_0	XP_028743717.1	Ppt2				lysosomal thioesterase PPT2
32507_0:001653	32507_0	XP_006788110.1	ppt2b	A0A3Q4HSV9			A0A3Q4HSV9_NEOBR
110193_0:00308d	110193_0	XP_017785239.1	LOC108568575				lysosomal thioesterase PPT2 homolog
10047_0:00520a	10047_0	XP_021485268.1	Ccer1				coiled-coil domain-containing glutamate-rich protein 1
28610_0:003c2b	28610_0	XP_036340446.1	118749775				lysosomal thioesterase PPT2 homolog
93162_0:000adb	93162_0	XP_027783058.1	Ccer1				coiled-coil domain-containing glutamate-rich protein 1
38654_0:003fd5	38654_0	XP_025048730.1	PPT2	A0A3Q0FRG0			PPT2
31033_0:002cf6	31033_0	XP_003969370.1	ppt2b				lysosomal thioesterase PPT2-A-like
8030_0:00876c	8030_0	NP_001139947.1	CL012	B9EMS7			CL012
6973_0:0033cb	6973_0	BGER013260	BGER013260				
202808_0:001625	202808_0	XP_047357402.1	124952095				lysosomal thioesterase PPT2 homolog
8355_0:006932	8355_0	NP_001079999.1	ppt2-a;ppt2.L	A0A1L8F8F5			ppt2.L
1735272_0:003886	1735272_0	XP_041370448.1	121384229				lysosomal thioesterase PPT2-like
6728_0:002d17	6728_0	XP_045609973.1	123765445				lysosomal thioesterase PPT2-A-like isoform X1
307959_0:0048de	307959_0	XP_016428438.1	LOC107755988	A0A673HKK4			LOC107755988
7445_0:001618	7445_0	XP_046824476.1	124426616				lysosomal thioesterase PPT2 homolog
379532_0:004856	379532_0	XP_012519464.1	CCER1				coiled-coil domain-containing glutamate-rich protein 1
8236_0:0012ba	8236_0	XP_044205844.1	122981252				homeobox protein Wariai
9544_0:002f6d	9544_0	XP_015007927.2	CCER1	F7GLT8			CCER1
133901_0:000c20	133901_0	XP_026272640.1	LOC113202567	A0A6J1S1E9			LOC113202567
259920_0:003ca6	259920_0	XP_048472541.1	ppt2				lysosomal thioesterase PPT2-A
42526_0:005aa8	42526_0	XP_036416036.1	118799995				uncharacterized protein wu:fb55g09
29073_0:00399e	29073_0	XP_008710081.2	PPT2	A0A384DSQ2			PPT2
438503_0:00086b	438503_0	CAQU002156	CAQU002156				
441943_0:002126	441943_0	XP_046622920.1	124306356				lysosomal thioesterase PPT2 homolog isoform X1
67593_0:003dfc	67593_0	XP_009528565.1	PHYSODRAFT_333141				hypothetical protein
74940_0:007e7e	74940_0	XP_024251890.1	LOC112229952				lysosomal thioesterase PPT2-A-like
9258_0:002c95	9258_0	XP_028934500.1	CCER1				coiled-coil domain-containing glutamate-rich protein 1
7955_0:003c3b	7955_0	NP_998074.1	ppt2a.4	Q6NXD0			ppt2a.4
8078_0:0009df	8078_0	XP_035991395.1	LOC105924439				lysosomal thioesterase PPT2 isoform X3
30019_0:000299	30019_0	XP_017854298.1	LOC108607776				lysosomal thioesterase PPT2 homolog
9704_0:002c3d	9704_0	XP_027451554.2	CCER1	A0A6J2D642			CCER1
10029_0:00088f	10029_0	XP_027244562.1	Ppt2	A0A098KXD8			A0A098KXD8_CRIGR
1606681_0:0063d9	1606681_0	XP_043090046.1	122340550				lysosomal thioesterase PPT2
126957_0:001376	126957_0	SMAR003953	SMAR003953	T1IS89			T1IS89_STRMM
41447_0:001f85	41447_0	XP_022603415.1	ppt2b	A0A3B4VBA6			A0A3B4VBA6_SERDU
30331_0:004859	30331_0	XP_044124427.1	122919449				LOW QUALITY PROTEIN: lysosomal thioesterase PPT2
27457_0:00031b	27457_0	XP_019845894.1	LOC105225932	A0A6J0RH50			LOC105225932
103695_0:0047dc	103695_0	XP_020634364.1	LOC110070972	A0A6J0SKU6			LOC110070972
64793_0:0018ee	64793_0	XP_011693539.1	LOC105453356				lysosomal thioesterase PPT2 homolog
8496_0:0000b6	8496_0	XP_019333545.1	PPT2				lysosomal thioesterase PPT2 isoform X2
29058_0:0016a1	29058_0	XP_021187164.1	LOC110373987				lysosomal thioesterase PPT2 homolog
43689_0:00662f	43689_0	XP_039875985.1	120726456				lysosomal thioesterase PPT2
8083_0:003181	8083_0	XP_005817155.1	ppt2b	A0A3B5QFH7			A0A3B5QFH7_XIPMA
885580_0:00290a	885580_0	XP_010608239.1	Ppt2				lysosomal thioesterase PPT2
941984_0:000b81	941984_0	XP_040890791.1	121179809				coiled-coil domain-containing glutamate-rich protein 1
126957_0:003a33	126957_0	SMAR013160	SMAR013160	T1JH30			T1JH30_STRMM
300111_0:00258c	300111_0	XP_024882034.1	LOC112461137	A0A6J1QI11			LOC112461137
156304_0:002883	156304_0	XP_017890290.1	LOC108631094				lysosomal thioesterase PPT2 homolog
8236_0:004e73	8236_0	XP_044192272.1	122970240				lysosomal thioesterase PPT2
46844_0:004481	46844_0	XP_045319754.1	123590550				coiled-coil domain-containing glutamate-rich protein 1
9627_0:000c2d	9627_0	XP_025848143.1	CCER1	A0A3Q7RSP5			CCER1
29159_0:004609	29159_0	XP_011444187.2	LOC105340049				lysosomal thioesterase PPT2-A isoform X1
41117_0:002e01	41117_0	XP_037083061.1	119103581				lysosomal thioesterase PPT2-A-like
7757_0:000ef7	7757_0	XP_032806896.1	LOC116940799				lysosomal thioesterase PPT2-like
13397_0:0013ce	13397_0	XP_041046834.1	121279676				uncharacterized protein wu:fb55g09
8168_0:003761	8168_0	XP_039675830.1	120571159	A0A6A5ELE8			A0A6A5ELE8_PERFL
8032_0:000fce	8032_0	XP_029594424.1	LOC115177630	A0A674CPP9			LOC115177630
9731_0:000aef	9731_0	XP_030711266.1	CCER1				coiled-coil domain-containing glutamate-rich protein 1
46514_0:002f63	46514_0	XP_038063789.1	119734369				lysosomal thioesterase PPT2-A-like isoform X1
7222_0:001074	7222_0	XP_001992897.1	Dgri\\GH13391	B4JPJ2			Dgri\\GH13391
10141_0:003d83	10141_0	XP_023423469.1	Ccer1				coiled-coil domain-containing glutamate-rich protein 1 isoform X1
2705178_0:000715	2705178_0	XP_033182922.1	LOC117153216				lysosomal thioesterase PPT2 homolog
160734_0:003ea4	160734_0	XP_042362901.1	121958097				lysosomal thioesterase PPT2
8036_0:005bf2	8036_0	XP_023831017.1	LOC111955150				lysosomal thioesterase PPT2-A
7229_0:0031e8	7229_0	XP_017155015.1	LOC108163970				lysosomal thioesterase PPT2 homolog
95912_0:0041bf	95912_0	XP_039075404.1	120221859				lysosomal thioesterase PPT2 isoform X1
183418_0:001981	183418_0	XP_043794767.1	122716088				lysosomal thioesterase PPT2 homolog isoform X1
244447_0:0029ac	244447_0	XP_008318913.1	wu:fb55g09	A0A3P8VZX3			A0A3P8VZX3_CYNSE
136037_0:0007b9	136037_0	XP_021914225.1	LOC110827150	A0A067RNM5			A0A067RNM5_ZOONE
29031_0:00230d	29031_0	PPAI008932	PPAI008932	A0A1B0DKY8			A0A1B0DKY8_PHLPP
7224_0:000fad	7224_0	XP_023160669.2	LOC111592586	A0A6J1L8X8			LOC111592586
9595_0:003311	9595_0	XP_018893373.2	CCER1	G3R5A2			CCER1
34740_0:004291	34740_0	HMEL002584g1.t1	HMEL002584g1.t1				
8478_0:004f44	8478_0	XP_042703252.1	101949778				LOW QUALITY PROTEIN: lysosomal thioesterase PPT2
611791_1:002b73	611791_1	POM70835.1	PHPALM_12675	A0A2P4XZ54			A0A2P4XZ54_9STRA
54343_0:0014f6	54343_0	XP_032374852.1	LOC116691379				lysosomal thioesterase PPT2-A-like
115357_0:001edf	115357_0	XP_045470384.1	123677735				lysosomal thioesterase PPT2 homolog
516756_0:000628	516756_0	XP_017766746.1	LOC108555547				lysosomal thioesterase PPT2 homolog
81572_0:0048a0	81572_0	XP_031997242.1	PPT2				lysosomal thioesterase PPT2 isoform X1
10093_0:0024cb	10093_0	XP_021061465.1	Ccer1				coiled-coil domain-containing glutamate-rich protein 1
286306_0:003a02	286306_0	Cobs_15583	Cobs_15583				
41426_0:002647	41426_0	XP_047643814.1	125131374				LOW QUALITY PROTEIN: coiled-coil domain-containing glutamate-rich protein 1-like
8018_0:007d12	8018_0	XP_035620393.1	118377563				uncharacterized protein wu:fb55g09
61853_0:00458b	61853_0	XP_030659831.1	PPT2	G1R488			PPT2
7955_0:003ee7	7955_0	NP_956978.2	ppt2a.1	F1RD68			ppt2a.1
166361_0:00205a	166361_0	XP_022909580.1	LOC111420774				lysosomal thioesterase PPT2 homolog
34839_0:00034e	34839_0	XP_005374502.1	Ccer1				coiled-coil domain-containing glutamate-rich protein 1
195615_0:000a0d	195615_0	XP_035008453.1	wu:fb55g09				coiled-coil domain-containing glutamate-rich protein 1
42514_0:004dbd	42514_0	XP_017560207.1	wu:fb55g09	A0A3B4ERH1			A0A3B4ERH1_PYGNA
73337_0:001190	73337_0	XP_004424376.1	LOC101387443				lysosomal thioesterase PPT2 isoform X1
7719_0:003137	7719_0	XP_002129934.1	LOC100183454				lysosomal thioesterase PPT2-A-like
76193_0:0000e1	76193_0	XP_045535258.1	LOC106714176				lysosomal thioesterase PPT2 homolog
9258_0:0043a8	9258_0	XP_028911401.1	PPT2				lysosomal thioesterase PPT2
90988_0:001deb	90988_0	XP_039530439.1	120481072				lysosomal thioesterase PPT2-A-like
28743_0:0017e3	28743_0	XP_015232445.1	ppt2b	A0A3Q2DLX2			A0A3Q2DLX2_CYPVA
8036_0:005db0	8036_0	XP_023832290.1	LOC111956089				lysosomal thioesterase PPT2-A
1706337_0:0023e6	1706337_0	XP_024610123.1	CCER1	A0A341C6V9			CCER1
244447_0:0040c1	244447_0	XP_008329430.1	ppt2b	A0A3P8VQ88			A0A3P8VQ88_CYNSE
6687_0:002c90	6687_0	XP_037789690.1	119585130				LOW QUALITY PROTEIN: lysosomal thioesterase PPT2-A-like
7957_0:000cbc	7957_0	XP_026086023.1	ppt2	A0A6P6LNA4			ppt2
80966_0:003fde	80966_0	XP_022069364.1	ppt2b	A0A3Q1FPY1			A0A3Q1FPY1_9TELE
8364_0:0046cf	8364_0	NP_001093688.1	ppt2	A4QNL5			ppt2
9880_0:001434	9880_0	XP_020750529.1	CCER1	A0A6J0XR07			CCER1
375764_0:002b7e	375764_0	XP_030003659.1	ppt2	A0A672Z8W6			ppt2
113540_0:005499	113540_0	XP_029103886.1	ppt2b	A0A0P7WNX1			A0A0P7WNX1_SCLFO
126957_0:001e07	126957_0	SMAR006814	SMAR006814	T1IZX5			T1IZX5_STRMM
90247_0:00469c	90247_0	XP_026955213.1	PPT2				lysosomal thioesterase PPT2 isoform X1
46731_0:002827	46731_0	XP_027046365.1	LOC113674090	A0A3M6TS40			A0A3M6TS40_POCDA
307959_0:004136	307959_0	XP_016425010.1	ppt2b				lysosomal thioesterase PPT2
27405_0:001471	27405_0	XP_042866962.1	122249863				lysosomal thioesterase PPT2-A-like
113334_0:00062c	113334_0	XP_045458658.1	123669032				lysosomal thioesterase PPT2 homolog
8167_0:003802	8167_0	XP_028453113.1	ppt2b				lysosomal thioesterase PPT2
6573_0:00113c	6573_0	XP_021348994.1	LOC110447547	A0A210QV11			A0A210QV11_MIZYE
303518_0:0053f5	303518_0	XP_005754469.1	ppt2b				LOW QUALITY PROTEIN: lysosomal thioesterase PPT2
45264_0:0070a9	45264_0	XP_029201211.2	LOC114965668				lysosomal thioesterase PPT2-A-like
32507_0:003e70	32507_0	XP_006801880.2	LOC102793496	A0A3Q4GF39			A0A3Q4GF39_NEOBR
9713_0:002473	9713_0	XP_030889532.1	PPT2	A0A2U3Y447			PPT2
61388_0:001d17	61388_0	XP_047722926.1	125170381				coiled-coil domain-containing glutamate-rich protein 1-like
75038_0:00238c	75038_0	XP_046256007.1	124065038				lysosomal thioesterase PPT2-like isoform X1
126957_0:001e08	126957_0	SMAR006815	SMAR006815	T1IZX6			T1IZX6_STRMM
8010_0:0050cf	8010_0	XP_010904014.3	LOC105031354	A0A3P8YGZ1			A0A3P8YGZ1_ESOLU
72004_0:004a1f	72004_0	XP_005910155.1	CCER1	L8HS70			L8HS70_9CETA
9597_0:003572	9597_0	XP_003823453.1	CCER1	A0A2R8Z7G4			CCER1
88082_0:000a43	88082_0	XP_039192576.1	120305200				lysosomal thioesterase PPT2 isoform X2
